Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
dummy-product-name-1,,,,,,,,m,,gray,,,'1111,0,shopify,6,deny,manual,80,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/2_dc62429b-9896-4448-980c-29c8b07d467a.jpg?v=1619509895,2,,,,,,,,,,,,,,,,,,,kg,,,
dummy-product-name-1,,,,,,,,m,,magenta,,,'1112,0,shopify,8,deny,manual,80,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/3_9c23d665-621a-4a2e-bc62-044afc5ed1a7.jpg?v=1619509895,3,,,,,,,,,,,,,,,,,,,kg,,,
dummy-product-name-1,,,,,,,,m,,maroon,,,'1113,0,shopify,3,deny,manual,80,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/4_9fedf488-0fbd-459e-b1f5-97552f063f1e.jpg?v=1619509895,4,,,,,,,,,,,,,,,,,,,kg,,,
dummy-product-name-1,,,,,,,,m,,navy,,,'1114,0,shopify,10,deny,manual,80,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/5_99b2420a-385d-41ec-921b-f1034712ba0b.jpg?v=1619509895,5,,,,,,,,,,,,,,,,,,,kg,,,
dummy-product-name-1,,,,,,,,l,,gold,,,'1115,0,shopify,12,deny,manual,80,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-product-name-1,,,,,,,,l,,gray,,,'1116,0,shopify,15,deny,manual,80,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-product-name-1,,,,,,,,l,,magenta,,,'1117,0,shopify,14,deny,manual,80,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-product-name-1,,,,,,,,l,,maroon,,,'1118,0,shopify,10,deny,manual,80,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-product-name-1,,,,,,,,l,,navy,,,'1119,0,shopify,10,deny,manual,80,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-product-name-1,,,,,,,,xl,,gold,,,'1120,0,shopify,10,deny,manual,80,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-product-name-1,,,,,,,,xl,,gray,,,'1121,0,shopify,15,deny,manual,80,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-product-name-1,,,,,,,,xl,,magenta,,,'1122,0,shopify,11,deny,manual,80,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-product-name-1,,,,,,,,xl,,maroon,,,'1123,0,shopify,13,deny,manual,80,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-product-name-1,,,,,,,,xl,,navy,,,'1124,0,shopify,14,deny,manual,80,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-product-name-1,,,,,,,,xxl,,gold,,,'1125,0,shopify,9,deny,manual,80,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-product-name-1,,,,,,,,xxl,,gray,,,'1126,0,shopify,7,deny,manual,80,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-product-name-1,,,,,,,,xxl,,magenta,,,'1127,0,shopify,8,deny,manual,80,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-product-name-1,,,,,,,,xxl,,maroon,,,'1128,0,shopify,5,deny,manual,80,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-product-name-1,,,,,,,,xxl,,navy,,,'1129,0,shopify,6,deny,manual,80,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-product-name-2,Dummy product name,"<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat.</p>
<p>In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided. But in certain circumstances and owing to the claims of duty or the obligations of business it will frequently occur that pleasures have to be repudiated and annoyances accepted. The wise man therefore always holds in these matters to this principle of selection: he rejects pleasures to secure other greater pleasures, or else he endures pains to avoid worse pains.</p>
[short_description]
<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga.</p>
[/short_description] [product_description]
<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat.</p>
<p>In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided. But in certain circumstances and owing to the claims of duty or the obligations of business it will frequently occur that pleasures have to be repudiated and annoyances accepted. The wise man therefore always holds in these matters to this principle of selection: he rejects pleasures to secure other greater pleasures, or else he endures pains to avoid worse pains.</p>
[/product_description]",Vendor 4,Type 4,,TRUE,Title,Default Title,,,,,'501,0,shopify,0,deny,manual,19,29,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/2_d9cdb8a0-e1fb-432f-a4d7-90ba34bf90dc.jpg?v=1619509931,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,active
dummy-product-name-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/3_49e533e6-0a24-4185-b55b-5d52efafcba4.jpg?v=1619509931,2,,,,,,,,,,,,,,,,,,,,,,
dummy-product-name-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/4_7239f273-12e0-40b7-8136-57b9f7c56f1c.jpg?v=1619509931,3,,,,,,,,,,,,,,,,,,,,,,
dummy-product-name-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/5_f0d020db-cf14-4c21-a2aa-12d63ae45d5d.jpg?v=1619509932,4,,,,,,,,,,,,,,,,,,,,,,
dummy-product-name-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/6_bd0de1e7-2d28-4cc1-b0f5-06bb4c6c8a25.jpg?v=1619509932,5,,,,,,,,,,,,,,,,,,,,,,
dummy-product-name-3,Dummy product name,"<p>I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful. Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure</p>
<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus.</p>
[short_description]
<p>I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness.</p>
[/short_description] [product_description]
<p>I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful. Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure</p>
<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus.</p>
[/product_description] [affiliate_link]https://affiliate-program.amazon.com/[/affiliate_link]",Vendor 7,Type 7,,TRUE,Title,Default Title,,,,,,0,,1,deny,manual,29,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/3_f7dba9f0-ebd1-41f1-8fa1-90b5aa540e81.jpg?v=1619509942,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,active
dummy-product-name-3,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/4_28faa778-e579-4c1a-b911-4b5f58720f44.jpg?v=1619509943,2,,,,,,,,,,,,,,,,,,,,,,
dummy-product-name-3,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/5_c6d23a5a-4f77-4572-9278-71f9a17b9d09.jpg?v=1619509943,3,,,,,,,,,,,,,,,,,,,,,,
dummy-product-name-3,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/6_0e9f3b94-fa3c-420e-bfab-459517d9383b.jpg?v=1619509943,4,,,,,,,,,,,,,,,,,,,,,,
dummy-product-name-3,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/7_499e77eb-728c-49f1-9dad-58f65e322466.jpg?v=1619509943,5,,,,,,,,,,,,,,,,,,,,,,
dummy-product-name-4,Dummy product name,"<p>we denounce with righteous indignation and dislike men who are so beguiled and demoralized by the charms of pleasure of the moment, so blinded by desire, that they cannot foresee the pain and trouble that are bound to ensue; and equal blame belongs to those who fail in their duty through weakness of will, which is the same as saying through shrinking from toil and pain. These cases are perfectly simple and easy to distinguish. In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided. But in certain circumstances and owing to the claims of duty or the obligations of business it will frequently occur that pleasures have to be repudiated and annoyances accepted. The wise man therefore always holds in these matters to this principle of selection: he rejects pleasures to secure other greater pleasures, or else he endures pains to avoid worse pains.</p>
<p>I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful.</p>",Vendor 9,Type 9,"l, m, s, xl, xxl",TRUE,Size,s,,,,,'1411,0,shopify,6,deny,manual,79,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/4_a85838fc-dbd4-43f3-8412-579315488994.jpg?v=1619509958,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/4_a85838fc-dbd4-43f3-8412-579315488994.jpg?v=1619509958,kg,,,active
dummy-product-name-4,,,,,,,,m,,,,,'1412,0,shopify,7,deny,manual,79,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/5_8161a8e7-8c4f-461f-a6c9-2f1aadb6ce0d.jpg?v=1619509959,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/5_8161a8e7-8c4f-461f-a6c9-2f1aadb6ce0d.jpg?v=1619509959,kg,,,
dummy-product-name-4,,,,,,,,l,,,,,'1413,0,shopify,0,deny,manual,79,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/6_19dca618-7af2-4338-b9db-c0e1dda86878.jpg?v=1619509959,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/6_19dca618-7af2-4338-b9db-c0e1dda86878.jpg?v=1619509959,kg,,,
dummy-product-name-4,,,,,,,,xl,,,,,'1414,0,shopify,5,deny,manual,79,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/7_227dd5ff-885f-4d2c-ab29-b8bc28515028.jpg?v=1619509959,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/7_227dd5ff-885f-4d2c-ab29-b8bc28515028.jpg?v=1619509959,kg,,,
dummy-product-name-4,,,,,,,,xxl,,,,,'1415,0,shopify,10,deny,manual,79,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/8_81f923b4-a27f-4625-ab44-580d48375e80.jpg?v=1619509959,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/8_81f923b4-a27f-4625-ab44-580d48375e80.jpg?v=1619509959,kg,,,
dummy-text-for-title,Dummy text for title,"<p>As opposed to using 'Content here, content here', making it look like readable English. Many desktop publishing packages and web page editors now use Lorem Ipsum as their default model text, and a search for 'lorem ipsum' will uncover many web sites still in their infancy. Various versions have evolved over the years, sometimes by accident, sometimes on purpose (injected humour and the like. It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters</p>
<p>If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text. All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. It uses a dictionary of over 200 Latin words, combined with a handful of model sentence structures, to generate Lorem Ipsum which looks reasonable. The generated Lorem Ipsum is therefore always free from repetition, injected humour, or non-characteristic words etc</p>
[product_video]2df62ekI9UY[/product_video]",Vendor 11,Type 11,"black, navy, pink, purple, violet",TRUE,Color,navy,,,,,'9911,0,shopify,1,deny,manual,39,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/5_0d05b3e7-8ce0-4268-8bf7-e26f26c5dfcb.jpg?v=1619510002,1,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/5_0d05b3e7-8ce0-4268-8bf7-e26f26c5dfcb.jpg?v=1619510002,kg,,,active
dummy-text-for-title,,,,,,,,purple,,,,,'9912,0,shopify,2,deny,manual,39,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/6_cd752efc-9519-4685-8688-4f5ce29410e3.jpg?v=1619510002,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/6_cd752efc-9519-4685-8688-4f5ce29410e3.jpg?v=1619510002,kg,,,
dummy-text-for-title,,,,,,,,violet,,,,,'9913,0,shopify,3,deny,manual,39,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/7_4d192a45-a3ba-4116-8eb4-b99f6ce51e2c.jpg?v=1619510002,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/7_4d192a45-a3ba-4116-8eb4-b99f6ce51e2c.jpg?v=1619510002,kg,,,
dummy-text-for-title,,,,,,,,black,,,,,'9914,0,shopify,4,deny,manual,39,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/8_d22fa209-e6bb-4c4f-8123-d5606ca4d4ef.jpg?v=1619510002,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/8_d22fa209-e6bb-4c4f-8123-d5606ca4d4ef.jpg?v=1619510002,kg,,,
dummy-text-for-title,,,,,,,,pink,,,,,'9915,0,shopify,5,deny,manual,39,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/9_3fc287cf-20c8-49f7-8d71-60ba552d213e.jpg?v=1619510002,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/9_3fc287cf-20c8-49f7-8d71-60ba552d213e.jpg?v=1619510002,kg,,,
dummy-text-for-title-1,Dummy text for title,"<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text. All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. It uses a dictionary of over 200 Latin words, combined with a handful of model sentence structures, to generate Lorem Ipsum which looks reasonable. The generated Lorem Ipsum is therefore always free from repetition, injected humour, or non-characteristic words etc.</p>
<p>On the other hand, we denounce with righteous indignation and dislike men who are so beguiled and demoralized by the charms of pleasure of the moment, so blinded by desire, that they cannot foresee the pain and trouble that are bound to ensue; and equal blame belongs to those who fail in their duty through weakness of will, which is the same as saying through shrinking from toil and pain. These cases are perfectly simple and easy to distinguish. In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided.</p>
[short_description]
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text.</p>
[/short_description] [product_description]
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text. All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. It uses a dictionary of over 200 Latin words, combined with a handful of model sentence structures, to generate Lorem Ipsum which looks reasonable. The generated Lorem Ipsum is therefore always free from repetition, injected humour, or non-characteristic words etc.</p>
<p>On the other hand, we denounce with righteous indignation and dislike men who are so beguiled and demoralized by the charms of pleasure of the moment, so blinded by desire, that they cannot foresee the pain and trouble that are bound to ensue; and equal blame belongs to those who fail in their duty through weakness of will, which is the same as saying through shrinking from toil and pain. These cases are perfectly simple and easy to distinguish. In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided.</p>
[/product_description]",Vendor 3,Type 3,"black, fiber, l, leather, m, metal, orange, pink, purple, resin, s, silver, slag, violet, xl",TRUE,Size,s,Color,purple,Material,metal,'1110,1000,shopify,11,deny,manual,70,85,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/6_41c991a0-02e7-4886-a948-88a9d119c19f.jpg?v=1619510045,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,active
dummy-text-for-title-1,,,,,,,,s,,purple,,resin,'1111,1000,shopify,10,deny,manual,69,85,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/7_dd7b41ed-10e2-4b7c-a55b-6f8583e22441.jpg?v=1619510045,2,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,purple,,leather,'1112,1000,shopify,8,deny,manual,68,85,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/8_3d338201-dcbc-466b-9608-744a9aedc8dd.jpg?v=1619510045,3,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,purple,,slag,'1113,1000,shopify,7,deny,manual,67,85,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/9_95501279-72aa-4390-a80c-63021e2e7acd.jpg?v=1619510046,4,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,purple,,fiber,'1114,1000,shopify,9,deny,manual,64,85,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0086/1411/7434/products/10_95a8f78d-4cca-4fcc-827c-089957562346.jpg?v=1619510046,5,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,violet,,metal,'1115,1000,shopify,10,deny,manual,65,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,violet,,resin,'1116,1000,shopify,5,deny,manual,66,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,violet,,leather,'1117,1000,shopify,0,deny,manual,61,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,violet,,slag,'1118,1000,shopify,2,deny,manual,62,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,violet,,fiber,'1119,1000,shopify,5,deny,manual,60,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,black,,metal,'1120,1000,shopify,6,deny,manual,59,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,black,,resin,'1121,1000,shopify,8,deny,manual,58,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,black,,leather,'1122,1000,shopify,12,deny,manual,57,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,black,,slag,'1123,1000,shopify,10,deny,manual,40,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,black,,fiber,'1124,1000,shopify,9,deny,manual,41,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,pink,,metal,'1125,1000,shopify,15,deny,manual,42,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,pink,,resin,'1126,1000,shopify,13,deny,manual,43,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,pink,,leather,'1127,1000,shopify,9,deny,manual,44,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,pink,,slag,'1128,1000,shopify,7,deny,manual,55,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,pink,,fiber,'1129,1000,shopify,7,deny,manual,56,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,orange,,metal,'1130,1000,shopify,0,deny,manual,70,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,orange,,resin,'1131,1000,shopify,12,deny,manual,55,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,orange,,leather,'1132,1000,shopify,1,deny,manual,44,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,orange,,slag,'1133,1000,shopify,1,deny,manual,47,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,s,,orange,,fiber,'1134,1000,shopify,1,deny,manual,49,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,m,,purple,,metal,'1135,1000,shopify,5,deny,manual,51,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,m,,purple,,resin,'1136,1000,shopify,6,deny,manual,52,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,m,,purple,,leather,'1137,1000,shopify,7,deny,manual,53,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,m,,purple,,slag,'1138,1000,shopify,8,deny,manual,56,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,m,,purple,,fiber,'1139,1000,shopify,10,deny,manual,57,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,m,,violet,,metal,'1140,1000,shopify,14,deny,manual,60,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,m,,violet,,resin,'1141,1000,shopify,15,deny,manual,70,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,m,,violet,,leather,'1142,1000,shopify,13,deny,manual,66,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,m,,violet,,slag,'1143,1000,shopify,14,deny,manual,66,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,m,,violet,,fiber,'1144,1000,shopify,13,deny,manual,66,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,m,,black,,metal,'1145,1000,shopify,8,deny,manual,55,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
dummy-text-for-title-1,,,,,,,,m,,black,,resin,'1146,1000,shopify,7,deny,manual,51,85,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,
